,Banner_type0,Banner_type1,Banner_type2,Banner_type3,Banner_type4
46607,0,0,0,1,0
46608,1,0,1,1,0
46609,0,0,0,0,1
46610,0,1,1,0,0
46611,0,0,0,0,0
46612,0,1,0,1,1
46613,0,1,0,0,1
46614,0,0,1,1,0
46615,0,1,0,1,0
46616,0,0,1,1,1
46617,0,1,0,1,0
46618,1,0,0,1,0
46619,1,1,1,1,1
46620,1,0,0,1,1
46621,1,0,1,1,1
46622,0,0,0,0,1
46623,1,0,1,1,0
46624,1,1,1,1,1
46625,1,1,1,0,0
46626,1,1,1,0,0
46627,0,1,1,0,1
46628,1,0,0,0,0
46629,1,1,1,0,1
46630,1,1,1,1,0
46631,1,0,1,0,1
46632,1,0,1,0,1
46633,1,1,0,0,0
46634,0,1,0,1,1
46635,0,0,1,1,1
46636,0,1,1,0,1
46637,0,1,0,1,0
46638,0,1,0,0,1
46639,0,1,0,1,1
46640,0,1,1,0,1
46641,0,0,0,0,0
46642,0,0,1,1,1
46643,1,1,0,1,1
46644,1,0,0,1,1
46645,0,1,1,0,0
46646,0,0,0,1,1
46647,0,0,0,1,0
46648,0,0,0,1,1
46649,0,0,1,1,1
46650,0,0,0,1,1
46651,0,1,1,0,0
46652,0,0,0,1,0
46653,1,1,0,1,0
46654,0,0,0,1,1
46655,0,0,0,0,1
46656,1,0,0,1,0
46657,0,0,1,0,0
46658,0,1,0,1,1
46659,1,1,0,0,1
46660,0,0,1,0,0
46661,1,0,0,1,1
46662,1,1,1,1,1
46663,0,1,0,0,0
46664,1,1,1,0,0
46665,1,1,0,1,1
46666,1,1,1,1,1
46667,1,0,1,1,0
46668,0,1,0,0,0
46669,1,1,1,0,0
46670,0,0,0,0,1
46671,1,0,0,0,0
46672,0,0,1,0,1
46673,1,1,1,1,0
46674,1,0,1,1,1
46675,0,1,1,0,0
46676,0,1,0,0,1
46677,0,1,1,1,0
46678,0,0,0,1,1
46679,0,0,0,0,0
46680,0,0,1,1,0
46681,0,1,1,0,1
46682,0,0,1,0,1
46683,0,0,0,0,0
46684,0,1,1,0,1
46685,0,1,1,0,1
46686,1,1,1,1,1
46687,0,0,0,0,0
46688,0,0,1,0,0
46689,0,0,1,0,0
46690,1,1,0,0,0
46691,1,1,1,0,0
46692,1,1,1,0,0
46693,0,1,0,0,1
46694,0,1,0,0,0
46695,0,1,0,0,1
46696,0,0,0,0,1
46697,1,1,1,1,0
46698,1,0,0,0,0
46699,1,0,1,1,0
46700,1,0,1,1,1
46701,1,1,1,0,1
46702,0,1,0,1,1
46703,0,0,1,1,1
46704,1,1,0,1,1
46705,1,0,0,0,0
46706,1,1,0,1,1
46707,1,0,1,1,0
46708,0,1,0,1,0
46709,0,1,1,1,1
46710,0,1,1,1,0
46711,1,1,1,1,1
46712,0,0,1,0,1
46713,1,1,1,0,0
46714,0,0,1,1,0
46715,1,0,0,1,0
46716,1,0,1,0,0
46717,0,0,0,1,1
46718,1,1,1,0,1
46719,1,0,1,0,0
46720,1,0,1,0,0
46721,1,1,0,1,1
46722,0,0,1,0,0
46723,1,0,0,0,0
46724,0,0,0,1,1
46725,0,1,0,1,1
46726,0,0,1,1,0
46727,1,1,1,1,1
46728,1,0,1,1,0
46729,1,1,1,0,0
46730,1,1,0,1,1
46731,1,1,0,0,0
46732,1,1,1,1,0
46733,0,0,1,0,1
46734,1,0,1,0,1
46735,0,1,0,1,0
46736,0,0,1,1,0
46737,1,1,0,1,0
46738,1,0,1,0,0
46739,0,1,1,0,1
46740,0,0,0,0,1
46741,0,1,1,0,1
46742,0,0,0,1,1
46743,1,0,1,0,0
46744,1,1,0,0,0
46745,0,1,0,1,1
46746,0,0,0,0,1
46747,1,1,1,1,1
46748,0,0,1,0,0
46749,1,0,0,0,1
46750,0,0,0,0,0
46751,0,1,0,0,1
46752,1,0,1,0,0
46753,0,1,1,0,0
46754,0,0,1,1,0
46755,1,0,0,0,1
46756,0,0,1,1,0
46757,1,0,0,0,1
46758,0,0,0,1,1
46759,0,0,0,0,1
46760,0,1,1,0,0
46761,1,1,0,1,0
46762,1,1,0,1,0
46763,1,1,0,0,1
46764,1,1,1,1,0
46765,1,0,0,0,1
46766,0,1,0,1,1
46767,1,1,1,0,0
46768,0,0,0,1,0
46769,1,0,1,1,1
46770,1,1,1,1,0
46771,0,1,1,1,0
46772,0,1,0,0,0
46773,0,1,0,0,0
46774,1,0,1,1,1
46775,0,0,1,0,1
46776,1,1,0,1,0
46777,0,1,0,1,1
46778,1,1,0,0,1
46779,0,1,0,1,1
46780,0,0,1,1,1
46781,1,1,0,1,1
46782,1,1,1,1,1
46783,1,1,1,0,0
46784,1,1,0,0,0
46785,1,0,0,1,0
46786,0,0,1,1,1
46787,0,0,0,1,1
46788,1,0,0,1,1
46789,0,1,0,0,0
46790,0,1,1,0,1
46791,1,1,0,1,1
46792,0,1,0,1,0
46793,0,1,0,1,1
46794,1,1,0,0,1
46795,1,0,1,1,0
46796,1,1,0,1,1
46797,1,1,0,1,0
46798,0,0,1,0,0
46799,1,0,1,0,0
46800,1,0,1,0,0
46801,1,0,1,1,0
46802,1,1,1,1,0
46803,1,1,1,1,0
46804,0,1,1,0,0
46805,1,0,1,0,1
46806,1,1,1,1,0
46807,1,0,0,1,0
46808,0,1,1,1,1
46809,0,0,1,0,1
46810,1,1,1,0,1
46811,1,1,1,1,1
46812,1,0,0,0,0
46813,0,1,1,1,0
46814,1,1,1,1,0
46815,1,1,1,0,0
46816,0,1,1,1,0
46817,0,0,0,1,1
46818,0,1,1,0,1
46819,0,1,1,0,0
46820,0,1,1,1,0
46821,0,0,1,0,1
46822,1,1,1,0,1
46823,0,1,0,0,0
46824,1,1,0,1,1
46825,0,1,1,0,0
46826,1,0,1,1,0
46827,1,0,0,0,1
46828,0,0,0,0,1
46829,0,1,0,0,1
46830,1,1,0,0,1
46831,0,1,0,1,1
46832,0,0,1,1,0
46833,0,1,0,0,1
46834,1,0,0,0,1
46835,0,0,0,1,1
46836,1,0,1,1,0
46837,0,1,0,1,0
46838,1,1,1,1,1
46839,1,0,0,0,0
46840,1,0,1,1,0
46841,0,1,0,0,0
46842,0,1,0,0,0
46843,1,0,0,1,1
46844,0,0,0,1,1
46845,1,1,0,1,0
46846,1,1,1,1,0
46847,1,1,0,0,1
46848,0,0,0,0,1
46849,0,0,0,1,1
46850,1,1,1,1,1
46851,0,1,1,0,0
46852,0,1,0,0,1
46853,0,0,0,0,1
46854,0,1,1,0,0
46855,0,1,1,1,0
46856,1,1,0,1,1
46857,1,1,0,1,1
46858,0,1,1,0,0
46859,0,0,1,0,1
46860,1,1,0,0,1
46861,0,0,0,0,0
46862,0,1,0,0,1
46863,0,1,0,0,0
46864,1,0,1,1,0
46865,1,1,0,0,1
46866,0,1,0,1,1
46867,1,0,0,0,0
46868,0,1,0,1,0
46869,1,1,1,0,1
46870,1,0,1,0,1
46871,0,1,1,0,1
46872,1,1,0,0,0
46873,0,0,0,1,1
46874,0,0,1,1,1
46875,1,0,0,0,1
46876,1,0,0,1,0
46877,1,0,1,1,1
46878,0,1,1,0,0
46879,0,1,1,1,1
46880,1,1,0,1,1
46881,1,0,0,1,1
46882,0,0,0,0,1
46883,0,1,0,1,1
46884,1,1,1,1,1
46885,0,1,0,0,1
46886,1,1,1,0,1
46887,0,0,0,1,0
46888,1,0,1,1,1
46889,0,1,0,1,1
46890,1,0,1,1,1
46891,0,0,1,1,1
46892,1,0,1,1,0
46893,1,1,1,0,0
46894,1,1,0,0,0
46895,0,1,1,1,1
46896,0,0,0,0,0
46897,1,0,0,0,1
46898,0,1,1,0,1
46899,0,1,1,0,1
46900,1,0,1,0,0
46901,1,0,1,1,0
46902,1,0,1,1,1
46903,0,1,0,1,0
46904,0,1,0,1,1
46905,1,0,1,0,1
46906,0,1,1,1,0
46907,1,0,1,0,0
46908,1,1,0,1,0
46909,1,1,1,1,1
46910,1,0,0,1,0
46911,0,1,0,1,0
46912,0,1,1,0,1
46913,0,1,1,1,1
46914,0,1,1,1,1
46915,0,0,0,1,0
46916,0,0,0,0,0
46917,1,1,0,1,1
46918,1,1,1,0,1
46919,0,1,0,0,1
46920,1,1,0,0,1
46921,1,0,1,1,0
46922,1,1,1,0,1
46923,0,1,1,1,0
46924,0,1,1,1,0
46925,0,1,0,1,1
46926,1,1,0,0,1
46927,0,0,0,1,0
46928,0,0,0,1,0
46929,1,0,0,1,0
46930,0,0,0,0,1
46931,0,0,1,1,1
46932,1,1,1,1,0
46933,0,1,0,1,0
46934,1,0,1,1,1
46935,0,1,1,1,1
46936,0,1,0,0,0
46937,0,0,1,1,1
46938,1,0,0,0,1
46939,1,0,0,0,0
46940,1,0,0,1,1
46941,0,1,1,0,1
46942,1,0,1,1,0
46943,1,1,0,0,1
46944,0,0,1,1,0
46945,0,1,1,0,1
46946,1,1,1,1,1
46947,1,1,1,1,0
46948,1,1,1,1,1
46949,1,1,0,1,1
46950,1,0,0,1,0
46951,1,1,0,0,0
46952,0,1,0,1,0
46953,1,1,0,1,1
46954,0,0,0,1,1
46955,1,0,1,1,0
46956,1,0,0,1,1
46957,0,1,0,1,1
46958,0,1,0,1,0
46959,1,0,0,1,0
46960,1,1,0,1,0
46961,1,1,1,1,0
46962,1,1,0,0,0
46963,1,0,0,1,0
46964,0,1,0,0,1
46965,0,0,0,1,0
46966,1,1,1,0,1
46967,0,1,0,1,1
46968,0,0,1,1,0
46969,1,0,1,1,1
46970,0,0,1,1,1
46971,1,1,0,0,0
46972,1,1,1,1,1
46973,1,1,1,0,0
46974,1,0,1,0,0
46975,1,1,0,1,1
46976,1,1,1,0,0
46977,1,0,1,1,1
46978,0,0,1,0,1
46979,1,0,1,1,1
46980,0,0,0,1,0
46981,1,0,0,1,0
46982,1,1,0,1,1
46983,1,1,0,0,1
46984,1,1,1,1,0
46985,0,1,0,1,1
46986,0,1,1,1,1
46987,0,1,0,0,1
46988,1,1,0,0,0
46989,1,0,1,1,0
46990,0,1,0,0,0
46991,1,0,0,1,0
46992,1,1,1,1,1
46993,1,0,1,1,0
46994,0,0,0,1,1
46995,0,0,0,1,0
46996,0,1,1,1,0
46997,1,0,0,1,1
46998,1,1,1,0,0
46999,0,1,0,1,1
47000,0,0,0,0,1
47001,0,1,1,1,0
47002,0,0,0,0,0
47003,0,0,1,0,0
47004,0,1,0,0,1
47005,1,0,0,1,1
47006,0,0,1,0,1
47007,0,0,1,0,1
47008,0,0,1,1,1
47009,1,1,0,1,1
47010,1,0,1,1,1
47011,0,0,1,0,0
47012,1,1,1,1,0
47013,0,1,1,1,1
47014,1,1,1,0,0
47015,0,0,1,0,0
47016,1,1,1,0,0
47017,0,0,0,1,0
47018,0,0,1,0,1
47019,0,1,0,0,0
47020,0,1,1,0,0
47021,0,1,0,0,0
47022,0,1,0,1,1
47023,0,0,1,1,1
47024,1,0,0,1,0
47025,0,0,1,1,1
47026,1,0,1,1,0
47027,1,0,0,1,1
47028,0,1,0,0,0
47029,1,1,0,1,0
47030,1,0,1,0,0
47031,1,0,1,0,1
47032,0,1,1,1,0
47033,1,0,1,0,0
47034,0,1,0,0,0
47035,1,0,0,0,0
47036,0,1,0,1,1
47037,1,0,1,1,0
47038,0,1,1,0,0
47039,1,0,1,1,1
47040,1,1,0,0,1
47041,1,0,0,0,1
47042,1,1,0,1,0
47043,1,1,0,0,0
47044,1,1,1,0,0
47045,1,0,1,1,0
47046,1,0,1,0,0
47047,1,0,1,1,1
47048,0,0,1,1,1
47049,0,1,1,0,1
47050,1,0,1,0,1
47051,0,1,0,1,0
47052,0,1,0,1,0
47053,1,1,1,0,0
47054,1,0,0,1,1
47055,0,0,1,0,0
47056,0,0,1,0,1
47057,1,1,0,0,1
47058,0,0,0,1,0
47059,1,0,0,0,1
47060,1,0,1,0,0
47061,1,0,1,0,0
47062,1,0,1,0,1
47063,0,0,1,1,1
47064,0,1,1,0,1
47065,0,0,1,1,0
47066,0,1,1,1,1
47067,0,0,1,0,0
47068,1,1,1,1,0
47069,0,1,0,0,1
47070,0,0,1,0,1
47071,0,1,0,0,1
47072,1,0,1,0,0
47073,0,0,0,0,0
47074,0,0,1,0,0
47075,0,1,1,0,1
47076,0,0,1,0,0
47077,1,1,1,0,0
47078,0,0,0,1,1
47079,0,0,0,1,0
47080,0,1,1,1,1
47081,1,1,1,1,0
47082,0,0,1,0,0
47083,1,1,1,0,0
47084,1,0,0,0,0
47085,0,1,1,0,0
47086,0,1,0,1,1
47087,0,0,1,1,1
47088,0,0,1,1,1
47089,0,0,1,0,1
47090,1,1,0,1,1
47091,0,0,0,1,1
47092,1,0,1,1,0
47093,1,0,1,0,1
47094,1,1,1,1,1
47095,1,0,0,1,0
47096,0,1,0,1,0
47097,1,1,0,1,1
47098,0,0,0,1,0
47099,1,1,0,0,0
47100,0,1,0,0,1
47101,1,0,0,1,1
47102,1,1,0,1,0
47103,1,1,0,0,1
47104,1,1,1,0,0
47105,0,0,0,1,0
47106,1,1,0,1,1
47107,1,1,0,0,1
47108,1,0,0,1,1
47109,0,1,0,0,1
47110,0,0,1,1,0
47111,1,1,1,1,0
47112,1,1,0,0,0
47113,0,1,0,1,1
47114,0,0,0,1,1
47115,1,1,0,0,0
47116,1,1,1,1,1
47117,1,0,1,0,1
47118,1,1,1,0,1
47119,1,0,1,1,0
47120,1,1,0,0,0
47121,1,1,1,0,1
47122,0,1,1,0,0
47123,0,1,0,1,0
47124,0,0,0,0,0
47125,0,1,1,0,0
47126,1,1,0,1,1
47127,1,1,1,1,0
47128,1,0,1,0,1
47129,1,1,0,0,1
47130,1,1,0,1,0
47131,1,1,0,0,1
47132,1,1,0,1,0
47133,1,0,1,0,1
47134,0,0,1,0,0
47135,0,1,1,0,1
47136,1,1,0,0,0
47137,0,1,1,0,1
47138,0,0,1,0,1
47139,1,0,1,1,0
47140,1,1,0,1,1
47141,0,1,0,1,1
47142,1,0,0,0,1
47143,0,1,0,0,0
47144,0,0,1,1,0
47145,1,1,1,0,1
47146,1,0,1,1,0
47147,1,0,1,0,1
47148,1,1,1,0,1
47149,1,1,0,1,0
47150,1,0,1,0,0
47151,0,1,1,1,0
47152,0,0,0,0,0
47153,0,1,1,0,1
47154,1,1,0,1,0
47155,1,1,0,1,0
47156,1,1,0,0,0
47157,1,0,1,0,1
47158,0,0,1,0,0
47159,1,1,0,0,1
47160,0,1,1,0,0
47161,0,1,0,0,1
47162,1,1,1,0,0
47163,1,1,0,1,1
47164,0,1,0,1,1
47165,1,1,1,1,0
47166,0,0,1,0,0
47167,1,1,1,0,0
47168,1,1,1,0,1
47169,0,1,1,0,1
47170,1,1,1,0,0
47171,1,1,0,0,1
47172,1,0,0,1,1
47173,0,1,1,1,1
47174,0,1,1,1,1
47175,1,0,1,1,0
47176,0,1,1,0,0
47177,1,1,1,1,0
47178,1,0,0,1,0
47179,0,0,0,0,0
47180,1,0,1,0,0
47181,1,0,0,0,1
47182,0,0,0,0,1
47183,0,1,1,1,1
47184,1,0,1,0,1
47185,1,0,0,1,0
47186,0,0,1,0,1
47187,0,0,0,0,1
47188,0,1,0,0,1
47189,0,1,1,0,0
47190,1,0,0,1,1
47191,0,1,0,0,1
47192,0,1,1,0,1
47193,1,0,0,0,1
47194,1,0,0,1,1
47195,1,1,1,1,0
47196,1,1,1,0,1
47197,0,0,0,1,0
47198,0,0,1,0,0
47199,1,1,1,1,0
47200,1,1,1,0,1
47201,0,1,0,0,1
47202,1,0,0,1,0
47203,0,1,0,0,0
47204,0,0,1,0,1
47205,1,0,0,0,0
47206,0,1,0,0,0
47207,1,0,1,1,0
47208,1,0,1,1,0
47209,0,1,1,1,1
47210,0,0,1,0,1
47211,1,0,1,0,1
47212,0,1,1,1,0
47213,1,1,1,1,1
47214,1,0,0,0,0
47215,1,1,0,1,0
47216,0,1,0,1,1
47217,0,1,1,0,0
47218,1,1,1,1,1
47219,1,0,1,0,0
47220,1,1,0,1,1
47221,0,0,1,0,1
47222,1,0,0,0,1
47223,0,1,1,0,0
47224,1,1,0,1,1
47225,0,1,1,0,0
47226,0,0,1,1,0
47227,1,1,0,1,1
47228,0,0,1,0,1
47229,1,1,1,1,1
47230,0,0,0,1,0
47231,0,1,0,0,1
47232,1,0,0,0,1
47233,1,1,0,0,1
47234,0,1,1,1,0
47235,1,0,1,1,0
47236,1,1,1,1,1
47237,1,0,0,0,0
47238,1,1,0,0,0
47239,0,0,1,1,1
47240,0,0,1,0,0
47241,1,1,0,1,1
47242,0,1,1,0,0
47243,0,1,0,1,1
47244,1,1,0,0,1
47245,0,1,1,1,1
47246,1,1,1,1,1
47247,1,1,0,1,1
47248,1,0,1,0,1
47249,1,0,1,1,1
47250,1,0,1,1,0
47251,1,1,0,1,1
47252,0,1,1,0,1
47253,0,0,0,1,1
47254,0,0,0,0,1
47255,0,1,0,1,0
47256,0,1,0,0,1
47257,1,0,1,0,0
47258,0,0,1,0,1
47259,0,0,0,0,0
47260,1,0,0,1,0
47261,1,0,1,0,0
47262,1,1,1,0,0
47263,1,0,0,0,0
47264,1,0,1,1,1
47265,0,0,1,1,0
47266,0,1,0,1,0
47267,0,0,1,0,1
47268,0,0,1,0,1
47269,0,0,1,1,0
47270,0,0,1,0,0
47271,1,0,0,1,0
47272,1,1,0,1,1
47273,1,0,0,0,0
47274,0,0,0,1,0
47275,1,1,1,0,1
47276,0,0,0,1,1
47277,0,1,1,1,0
47278,0,0,1,0,0
47279,1,0,0,0,1
47280,0,0,1,1,0
47281,1,1,1,0,1
47282,0,1,0,1,1
47283,0,0,0,1,0
47284,1,1,0,1,1
47285,1,1,1,1,0
47286,1,0,1,1,1
47287,0,1,1,1,1
47288,1,0,1,0,0
47289,0,0,0,0,1
47290,0,1,1,0,0
47291,1,1,0,0,0
47292,0,0,0,0,1
47293,0,1,1,1,0
47294,1,0,1,1,1
47295,1,1,1,1,1
47296,1,0,1,1,1
47297,0,1,0,1,1
47298,1,0,0,1,0
47299,0,0,1,0,1
47300,1,1,0,1,0
47301,1,0,0,0,0
47302,1,0,0,1,1
47303,1,1,1,1,1
47304,0,1,1,0,0
47305,0,0,0,1,0
47306,0,0,0,1,0
47307,1,0,1,1,0
47308,1,0,0,0,0
47309,0,0,0,0,1
47310,1,1,1,0,1
47311,0,1,0,0,1
47312,1,1,0,0,1
47313,1,1,0,1,1
47314,0,0,1,1,1
47315,0,0,1,0,1
47316,0,1,1,0,1
47317,0,1,1,0,0
47318,1,0,1,1,0
47319,1,0,0,1,1
47320,1,1,0,1,1
47321,1,0,1,0,1
47322,1,0,1,1,1
47323,1,1,1,1,0
47324,1,0,1,1,1
47325,0,1,0,1,0
47326,0,0,1,1,1
47327,1,1,0,0,0
47328,0,1,1,1,1
47329,0,0,1,1,1
47330,0,0,1,0,0
47331,0,0,1,1,1
47332,0,1,0,0,1
47333,1,1,0,1,1
47334,0,0,0,1,1
47335,1,0,1,1,0
47336,1,1,1,1,0
47337,0,1,0,0,0
47338,0,0,0,1,1
47339,0,0,0,0,1
47340,1,1,1,0,1
47341,0,0,1,0,0
47342,1,0,1,1,1
47343,1,0,1,1,0
47344,1,0,0,0,0
47345,0,0,0,1,0
47346,0,0,1,0,1
47347,1,0,0,0,1
47348,1,1,0,0,1
47349,0,1,1,1,0
47350,1,1,1,1,0
47351,0,1,0,1,0
47352,0,1,1,1,0
47353,0,1,1,1,0
47354,0,0,0,0,0
47355,0,0,1,0,0
47356,0,1,0,1,0
47357,0,0,0,1,0
47358,0,1,0,0,1
47359,0,1,0,1,1
47360,0,1,1,1,1
47361,1,1,1,0,1
47362,1,1,0,0,1
47363,1,0,1,1,1
47364,1,0,1,1,1
47365,1,1,0,1,0
47366,0,0,0,1,1
47367,0,1,0,1,1
47368,0,1,0,0,1
47369,0,1,1,1,1
47370,0,1,0,1,1
47371,0,1,0,1,1
47372,1,1,1,1,1
47373,1,0,0,1,1
47374,0,1,1,1,0
47375,0,0,1,0,1
47376,1,0,1,1,0
47377,0,1,1,0,0
47378,0,1,1,1,0
47379,0,0,0,0,0
47380,0,0,0,1,1
47381,0,1,1,1,0
47382,0,0,0,1,0
47383,0,0,0,0,1
47384,0,0,1,0,1
47385,0,0,1,1,0
47386,0,0,0,1,0
47387,0,0,1,1,0
47388,0,1,0,1,0
47389,0,0,0,0,0
47390,0,1,1,1,0
47391,1,1,0,0,0
47392,0,0,1,0,1
47393,0,0,0,0,0
47394,0,1,0,1,1
47395,1,0,0,0,1
47396,1,0,0,1,0
47397,1,0,0,0,1
47398,0,0,0,1,1
47399,1,0,1,1,1
47400,0,1,0,1,0
47401,0,0,0,0,0
47402,1,1,0,0,1
47403,0,0,1,0,1
47404,1,0,1,0,0
47405,0,0,0,0,1
47406,1,1,0,1,0
47407,0,0,0,1,1
47408,1,1,1,1,0
47409,0,1,1,1,0
47410,1,1,1,0,0
47411,0,0,0,1,0
47412,1,1,1,0,1
47413,0,0,0,1,0
47414,1,1,0,1,0
47415,0,0,0,0,0
47416,0,1,0,0,1
47417,0,1,0,0,1
47418,0,0,0,0,1
47419,1,0,1,1,0
47420,1,0,0,1,1
47421,0,1,1,0,0
47422,1,1,1,0,0
47423,1,0,1,1,1
47424,0,1,0,0,0
47425,0,0,1,1,0
47426,0,0,1,1,0
47427,0,1,1,1,0
47428,0,1,1,1,0
47429,1,1,0,0,1
47430,1,0,1,1,1
47431,0,0,1,1,0
47432,1,1,1,1,1
47433,0,1,0,1,1
47434,1,0,1,0,1
47435,0,1,1,1,0
47436,0,0,1,1,1
47437,0,1,1,0,1
47438,1,1,1,1,0
47439,1,0,0,1,0
47440,0,0,0,0,0
47441,0,0,0,1,1
47442,1,1,0,1,1
47443,0,1,0,1,1
47444,0,1,1,0,1
47445,1,1,1,1,1
47446,1,1,0,1,0
47447,0,1,1,0,0
47448,1,1,0,0,1
47449,0,1,0,0,1
47450,0,0,1,1,0
47451,0,1,1,0,0
47452,0,0,1,0,1
47453,1,0,1,1,1
47454,1,0,1,1,1
47455,0,0,0,0,1
47456,1,0,0,1,0
47457,1,0,1,1,0
47458,0,1,1,0,1
47459,1,0,0,1,0
47460,1,0,0,1,0
47461,1,1,1,0,1
47462,1,1,0,0,1
47463,1,0,0,1,1
47464,1,1,1,0,1
47465,1,0,1,0,0
47466,0,0,1,1,0
47467,0,1,1,0,1
47468,1,0,0,1,0
47469,0,1,0,0,0
47470,1,1,1,0,1
47471,0,1,1,0,0
47472,0,0,1,0,0
47473,1,1,0,1,1
47474,1,0,0,0,0
47475,1,0,1,1,0
47476,0,1,0,0,1
47477,0,0,1,1,1
47478,1,0,0,0,1
47479,0,1,0,0,0
47480,1,0,0,0,1
47481,0,1,1,1,1
47482,1,0,0,0,1
47483,1,1,1,0,1
47484,1,0,0,0,1
47485,0,0,0,0,1
47486,0,1,0,1,0
47487,1,0,1,0,0
47488,0,1,0,1,1
47489,1,1,0,0,1
47490,1,0,1,1,0
47491,0,0,1,0,1
47492,0,1,1,0,0
47493,1,1,0,1,0
47494,1,0,1,0,0
47495,1,1,1,0,0
47496,0,1,0,0,0
47497,0,0,1,1,0
47498,0,0,1,0,1
47499,1,0,1,1,1
47500,1,1,0,1,1
47501,1,0,0,1,1
47502,0,0,0,1,1
47503,0,0,0,1,0
47504,0,0,0,1,1
47505,1,1,0,0,1
47506,1,0,0,0,0
47507,0,0,1,1,1
47508,0,1,1,1,1
47509,1,0,1,0,0
47510,1,0,0,0,0
47511,1,0,0,1,0
47512,0,0,0,0,1
47513,1,1,1,1,1
47514,0,0,0,0,1
47515,0,0,0,0,0
47516,1,0,1,0,0
47517,0,0,0,1,0
47518,0,1,0,1,0
47519,1,1,0,1,0
47520,0,1,0,1,1
47521,1,1,0,1,1
47522,1,0,0,0,0
47523,0,0,1,0,1
47524,0,1,1,1,1
47525,1,0,0,1,0
47526,0,1,0,0,1
47527,0,0,1,1,0
47528,1,1,1,1,0
47529,1,0,1,1,0
47530,1,1,0,1,1
47531,0,0,1,1,1
47532,1,1,0,1,0
47533,0,1,1,0,0
47534,1,1,1,1,1
47535,0,1,0,1,0
47536,1,1,1,0,0
47537,1,1,1,0,1
47538,1,0,0,0,1
47539,1,1,0,0,1
47540,0,0,1,0,0
47541,1,0,1,0,0
47542,1,1,1,0,1
47543,0,1,0,0,1
47544,0,1,1,0,0
47545,1,0,1,0,0
47546,1,0,0,1,1
47547,1,0,1,0,1
47548,1,1,0,1,0
47549,1,0,1,0,0
47550,1,0,1,0,1
47551,0,1,0,0,1
47552,0,1,0,0,1
47553,0,0,1,0,0
47554,0,1,1,1,1
47555,1,0,1,1,1
47556,1,1,0,0,1
47557,1,1,1,0,0
47558,0,0,0,1,0
47559,0,1,1,0,0
47560,1,0,0,1,0
47561,0,1,1,0,1
47562,1,1,1,0,1
47563,1,1,0,0,0
47564,1,1,0,1,1
47565,0,1,1,0,1
47566,1,1,0,1,0
47567,0,1,0,0,0
47568,1,1,0,1,0
47569,1,0,0,0,1
47570,1,1,1,0,1
47571,1,0,1,0,1
47572,1,1,0,0,1
47573,0,0,0,1,0
47574,1,1,1,0,1
47575,0,1,0,1,1
47576,1,1,0,1,1
47577,0,1,0,1,0
47578,0,0,1,0,0
47579,0,1,1,0,1
47580,1,1,1,0,1
47581,0,0,1,0,1
47582,0,0,1,1,0
47583,0,1,0,0,0
47584,0,1,0,1,0
47585,1,1,1,1,1
47586,0,0,0,1,0
47587,1,0,0,0,1
47588,0,1,0,0,1
47589,1,1,0,1,0
47590,1,0,0,1,0
47591,1,1,1,0,1
47592,0,1,1,0,1
47593,1,1,0,0,0
47594,0,0,0,1,0
47595,1,1,0,1,0
47596,1,1,0,0,0
47597,0,0,0,0,1
47598,0,1,1,1,0
47599,1,1,0,0,0
47600,1,0,0,1,0
47601,0,0,1,0,1
47602,1,0,1,0,0
47603,1,0,0,0,0
47604,1,1,1,0,1
47605,0,1,0,1,0
47606,1,0,0,1,0
47607,1,0,0,1,0
47608,1,0,0,0,0
47609,1,1,0,1,1
47610,1,0,0,0,1
47611,0,1,0,0,0
47612,0,0,1,1,0
47613,1,1,0,0,0
47614,0,1,0,0,0
47615,0,0,1,1,0
47616,0,0,1,0,0
47617,0,1,1,1,0
47618,1,0,1,0,1
47619,1,0,0,1,0
47620,0,0,0,0,0
47621,0,0,1,0,1
47622,1,0,1,0,0
47623,1,0,1,1,1
47624,1,0,0,0,1
47625,0,1,1,0,1
47626,1,0,1,0,0
47627,0,0,0,1,1
47628,0,1,0,1,1
47629,1,0,0,1,0
47630,0,0,1,0,1
47631,0,1,0,1,0
47632,0,1,1,1,0
47633,0,1,1,1,0
47634,1,1,0,1,1
47635,0,0,1,0,1
47636,1,0,1,1,1
47637,1,0,1,1,1
47638,1,0,0,1,0
47639,0,1,0,1,1
47640,1,1,0,1,0
47641,0,0,0,0,1
47642,0,0,0,1,0
47643,0,1,1,1,1
47644,1,0,1,0,0
47645,0,0,0,0,0
47646,1,0,1,1,1
47647,1,1,1,1,1
47648,1,0,0,0,1
47649,0,1,0,0,0
47650,0,1,1,1,1
47651,1,0,1,1,0
47652,1,0,0,0,0
47653,0,0,1,0,1
47654,1,0,0,1,1
47655,1,1,1,0,1
47656,0,1,0,0,0
47657,1,1,0,0,1
47658,1,1,1,0,0
47659,0,0,0,0,1
47660,0,1,1,1,0
47661,0,0,0,0,0
47662,0,1,0,0,1
47663,0,0,0,1,1
47664,1,1,1,0,1
47665,1,1,1,1,0
47666,0,1,1,1,0
47667,0,0,0,0,0
47668,0,0,1,0,1
47669,0,0,1,1,0
47670,0,1,0,1,0
47671,0,0,0,1,0
47672,1,1,0,1,0
47673,0,0,1,0,0
47674,0,0,1,1,1
47675,0,1,1,0,1
47676,0,0,1,0,1
47677,1,1,0,0,1
47678,0,0,1,0,1
47679,0,1,1,0,0
47680,0,1,1,0,0
